antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cluster
frozenset({'Asparagus'}),frozenset({'Organic Baby Spinach'}),0.0268,0.1039,0.005,0.1865671641791045,1.7956416186631807,1.0,0.0022154799999999997,1.1016275229357797,0.45529798602548294,0.03977724741447892,0.0922521640208732,0.11734517977963886,4
frozenset({'Asparagus'}),frozenset({'Organic Hass Avocado'}),0.0268,0.1316,0.0061,0.22761194029850748,1.7295740144263487,1.0,0.0025731200000000004,1.124305314009662,0.43343911921462414,0.040052527905449775,0.110561884268203,0.13698226194256682,4
frozenset({'Asparagus'}),frozenset({'Organic Strawberries'}),0.0268,0.1495,0.0062,0.23134328358208953,1.5474467129236757,1.0,0.0021934,1.10647572815534,0.363516433979025,0.036449147560258674,0.09622961032579604,0.13640742774422202,4
frozenset({'Cantaloupe'}),frozenset({'Bag of Organic Bananas'}),0.0188,0.1878,0.0063,0.3351063829787234,1.7843790360954388,1.0,0.00276936,1.2215488,0.448003416613282,0.03145282076884673,0.1813671299910409,0.18432635442865883,4
frozenset({'Carrots'}),frozenset({'Bag of Organic Bananas'}),0.0351,0.1878,0.0086,0.245014245014245,1.304655191769143,1.0,0.0020082200000000007,1.075781886792453,0.242008450086405,0.04013065795613626,0.0704435422485164,0.14540382112267097,4
frozenset({'Extra Virgin Olive Oil'}),frozenset({'Bag of Organic Bananas'}),0.027,0.1878,0.0054,0.2,1.0649627263045793,1.0,0.0003294000000000005,1.01525,0.06269270298047286,0.025787965616045846,0.01502093080522041,0.11437699680511183,4
frozenset({'Fresh Cauliflower'}),frozenset({'Bag of Organic Bananas'}),0.0347,0.1878,0.0097,0.27953890489913547,1.4884925713478991,1.0,0.0031833399999999998,1.1273336,0.3399765683655847,0.045582706766917294,0.11295112644562358,0.1655947985624538,4
frozenset({'Frozen Organic Wild Blueberries'}),frozenset({'Bag of Organic Bananas'}),0.0189,0.1878,0.0052,0.2751322751322751,1.4650280890962466,1.0,0.00165058,1.120480291970803,0.3235340238194178,0.025806451612903226,0.10752557883806343,0.15141065300809708,4
frozenset({'Grated Parmesan'}),frozenset({'Bag of Organic Bananas'}),0.0274,0.1878,0.007,0.25547445255474455,1.3603538474693533,1.0,0.0018542799999999998,1.0908960784313726,0.2723598014159396,0.033621517771373684,0.0833223991070482,0.1463740739877024,4
frozenset({'Green Bell Pepper'}),frozenset({'Bag of Organic Bananas'}),0.0277,0.1878,0.0071,0.25631768953068595,1.3648439272134503,1.0,0.0018979400000000007,1.092133009708738,0.2749310839841063,0.034069097888675626,0.08436061257163993,0.14706193315724925,4
frozenset({'Half & Half'}),frozenset({'Bag of Organic Bananas'}),0.0298,0.1878,0.0063,0.21140939597315436,1.1257156335098741,1.0,0.0007035599999999998,1.0299387234042554,0.11510636000431916,0.02981542830099385,0.029068451087360708,0.1224778609258743,4
frozenset({'Honeycrisp Apple'}),frozenset({'Bag of Organic Bananas'}),0.0337,0.1878,0.0058,0.172106824925816,0.9164367674431098,1.0,-0.0005288600000000008,0.9810444444444444,-0.08622623667134066,0.02688919796012981,-0.019321811221600586,0.1014953719943244,4
frozenset({'Large Lemon'}),frozenset({'Bag of Organic Bananas'}),0.0521,0.1878,0.0079,0.15163147792706336,0.8074093606339902,1.0,-0.0018843799999999997,0.9573669683257919,-0.20104792703133215,0.03405172413793103,-0.04453154650693996,0.09684875280804713,4
frozenset({'Limes'}),frozenset({'Bag of Organic Bananas'}),0.0634,0.1878,0.0132,0.2082018927444795,1.1086362765946727,1.0,0.0012934800000000014,1.0257665338645419,0.10462407547609352,0.055462184873949584,0.025119296656586444,0.13924471634029087,4
frozenset({'Michigan Organic Kale'}),frozenset({'Bag of Organic Bananas'}),0.0268,0.1878,0.0076,0.2835820895522388,1.510021776103508,1.0,0.00256696,1.1336958333333333,0.34705907802799235,0.03671497584541063,0.117929191765869,0.1620253365759064,4
"frozenset({'Milk, Organic, Vitamin D'})",frozenset({'Bag of Organic Bananas'}),0.0152,0.1878,0.0061,0.40131578947368424,2.1369317863348467,1.0,0.0032454400000000005,1.3566417582417585,0.5402511619235328,0.03098019299136618,0.26288572946772254,0.21689857631298695,4
frozenset({'Organic Baby Arugula'}),frozenset({'Bag of Organic Bananas'}),0.0289,0.1878,0.0078,0.2698961937716263,1.437146931691301,1.0,0.00237258,1.1124445497630333,0.3132292483543642,0.03733843944471039,0.10107879065701346,0.15571487004875245,4
frozenset({'Organic Baby Broccoli'}),frozenset({'Bag of Organic Bananas'}),0.0158,0.1878,0.0057,0.36075949367088606,1.9209770696000323,1.0,0.00273276,1.2705702970297028,0.4871282045797281,0.028802425467407782,0.21295185135543715,0.1955554656852833,4
frozenset({'Organic Baby Carrots'}),frozenset({'Bag of Organic Bananas'}),0.0362,0.1878,0.0098,0.27071823204419887,1.4415241322907288,1.0,0.003001639999999999,1.1136984848484848,0.31779393641665,0.0457516339869281,0.1020909037727147,0.16145070281656163,4
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Baby Spinach'}),0.1878,0.1039,0.0287,0.15282215122470713,1.4708580483609925,1.0,0.00918758,1.0577472030169703,0.3941452089090842,0.1091254752851711,0.05459452206752274,0.21452464635345075,4
frozenset({'Organic Baby Spinach'}),frozenset({'Bag of Organic Bananas'}),0.1039,0.1878,0.0287,0.2762271414821944,1.4708580483609925,1.0,0.00918758,1.1221752659574469,0.3572422036334764,0.1091254752851711,0.10887360438585866,0.21452464635345075,4
frozenset({'Organic Bartlett Pear'}),frozenset({'Bag of Organic Bananas'}),0.0322,0.1878,0.0096,0.29813664596273287,1.5875220764788758,1.0,0.00355284,1.1572053097345132,0.3824008059516429,0.04562737642585551,0.1358491085480582,0.17462742841267634,4
frozenset({'Organic Bell Pepper'}),frozenset({'Bag of Organic Bananas'}),0.0155,0.1878,0.005,0.3225806451612903,1.7176818166202892,1.0,0.0020891000000000004,1.1989619047619047,0.4243981716607415,0.02521432173474534,0.16594514302054952,0.1746023566594524,4
frozenset({'Organic Black Beans'}),frozenset({'Bag of Organic Bananas'}),0.0245,0.1878,0.0067,0.27346938775510204,1.4561735237225881,1.0,0.0020989,1.1179157303370786,0.3211365009906898,0.0325875486381323,0.10547819226188383,0.15457281954315272,4
frozenset({'Organic Blackberries'}),frozenset({'Bag of Organic Bananas'}),0.0295,0.1878,0.0067,0.22711864406779664,1.2093644519052005,1.0,0.001159900000000001,1.050872807017544,0.1783816620145026,0.031813865147198486,0.048410051794873975,0.13139744769950001,4
frozenset({'Organic Blueberries'}),frozenset({'Bag of Organic Bananas'}),0.0436,0.1878,0.0114,0.26146788990825687,1.3922677843890143,1.0,0.00321192,1.0997490683229814,0.29459156045697676,0.05181818181818182,0.09070166203922293,0.16108538265380895,4
frozenset({'Organic Bosc Pear'}),frozenset({'Bag of Organic Bananas'}),0.0128,0.1878,0.005,0.390625,2.0800053248136314,1.0,0.00259616,1.3328410256410257,0.5259643435980551,0.02556237218813906,0.24972297463678897,0.20862453407880724,4
frozenset({'Organic Broccoli'}),frozenset({'Bag of Organic Bananas'}),0.0199,0.1878,0.0068,0.3417085427135678,1.81953430624903,1.0,0.0030627799999999993,1.2338,0.45955394707622865,0.033847685415629665,0.18949586642891877,0.18895863770396176,4
frozenset({'Organic Broccoli Florets'}),frozenset({'Bag of Organic Bananas'}),0.0176,0.1878,0.0057,0.32386363636363635,1.7245135056636653,1.0,0.00239472,1.201236974789916,0.42765300874335677,0.028542814221332,0.16752479237088938,0.17710753703165844,4
frozenset({'Organic Carrot Bunch'}),frozenset({'Bag of Organic Bananas'}),0.0205,0.1878,0.0072,0.35121951219512193,1.8701784461934075,1.0,0.0033501,1.2518872180451128,0.4750297770971584,0.03580308304326206,0.20120599876277018,0.1947790851710434,4
frozenset({'Organic Cilantro'}),frozenset({'Bag of Organic Bananas'}),0.0298,0.1878,0.0089,0.2986577181208054,1.5902966886091874,1.0,0.0033035599999999997,1.1580650717703351,0.38258762817350295,0.04264494489698131,0.13649066500961018,0.17302427972067957,4
frozenset({'Organic Cucumber'}),frozenset({'Bag of Organic Bananas'}),0.0457,0.1878,0.0161,0.3522975929978118,1.8759190255474538,1.0,0.00751754,1.253970945945946,0.4892884316363397,0.07405703771849126,0.20253335754470797,0.21901354623266522,4
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Bag of Organic Bananas'}),0.0323,0.1878,0.0117,0.3622291021671826,1.9288024609541141,1.0,0.00563406,1.2734980582524271,0.497616606121308,0.05614203454894434,0.2147612683663908,0.21226471082800025,4
frozenset({'Organic Frozen Peas'}),frozenset({'Bag of Organic Bananas'}),0.0148,0.1878,0.0059,0.39864864864864863,2.1227297585125062,1.0,0.0031205599999999997,1.3506247191011238,0.5368539124809898,0.029994916115912554,0.2596018821086538,0.21503252453731686,4
frozenset({'Organic Gala Apples'}),frozenset({'Bag of Organic Bananas'}),0.0438,0.1878,0.0148,0.33789954337899547,1.7992520946698374,1.0,0.006574360000000001,1.2267020689655175,0.46456129838267474,0.06826568265682657,0.1848061356550055,0.20835339256276716,4
frozenset({'Organic Garlic'}),frozenset({'Bag of Organic Bananas'}),0.0537,0.1878,0.0147,0.2737430167597765,1.4576305471766589,1.0,0.00461514,1.1183369230769231,0.33177121635931134,0.06481481481481481,0.10581509081479504,0.17600888857158156,4
frozenset({'Organic Garnet Sweet Potato (Yam)'}),frozenset({'Bag of Organic Bananas'}),0.0312,0.1878,0.01,0.32051282051282054,1.7066710357445183,1.0,0.004140640000000001,1.1953132075471697,0.42739884393063593,0.04784688995215311,0.1633991880236648,0.18688047841402475,4
frozenset({'Organic Ginger Root'}),frozenset({'Bag of Organic Bananas'}),0.0215,0.1878,0.0061,0.2837209302325582,1.5107610768506825,1.0,0.0020623000000000004,1.1339155844155846,0.34551044170987716,0.03001968503937008,0.11810013572095318,0.15810114669242392,4
frozenset({'Organic Granny Smith Apple'}),frozenset({'Bag of Organic Bananas'}),0.0321,0.1878,0.0099,0.30841121495327106,1.642232241497716,1.0,0.003871620000000002,1.1743972972972974,0.4040424912415822,0.047142857142857146,0.14849940279890553,0.18056343495267388,4
frozenset({'Organic Grape Tomatoes'}),frozenset({'Bag of Organic Bananas'}),0.0463,0.1878,0.0154,0.3326133909287257,1.7711043180443329,1.0,0.00670486,1.2169857605177994,0.4565172690369293,0.07041609510745313,0.17829769875489498,0.20730776042708915,4
frozenset({'Organic Green Seedless Grapes'}),frozenset({'Bag of Organic Bananas'}),0.0163,0.1878,0.0054,0.33128834355828224,1.764048687743782,1.0,0.0023388600000000008,1.2145743119266057,0.44029909751166246,0.027176648213387014,0.176666268847922,0.18002116858425293,4
frozenset({'Organic Half & Half'}),frozenset({'Bag of Organic Bananas'}),0.0342,0.1878,0.01,0.29239766081871343,1.5569630501528937,1.0,0.0035772399999999998,1.1478198347107438,0.37039138537999583,0.04716981132075472,0.12878313324145954,0.1728228985669712,4
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Hass Avocado'}),0.1878,0.1316,0.0478,0.25452609158679446,1.9340888418449427,1.0,0.023085520000000005,1.1648965714285715,0.5946326883231556,0.17599410898379972,0.14155468860754775,0.3088739880426373,4
frozenset({'Organic Hass Avocado'}),frozenset({'Bag of Organic Bananas'}),0.1316,0.1878,0.0478,0.36322188449848025,1.934088841844943,1.0,0.023085520000000005,1.2754835322195706,0.5561500108890683,0.17599410898379972,0.215983605637134,0.3088739880426373,4
frozenset({'Organic Honey Sweet Whole Wheat Bread'}),frozenset({'Bag of Organic Bananas'}),0.0139,0.1878,0.0057,0.4100719424460432,2.1835566690417636,1.0,0.0030895800000000006,1.3767780487804882,0.5496720200257261,0.02908163265306123,0.2736665137232741,0.22021169007286187,4
frozenset({'Organic Italian Parsley Bunch'}),frozenset({'Bag of Organic Bananas'}),0.026,0.1878,0.0079,0.3038461538461539,1.6179241418858035,1.0,0.003017200000000001,1.1666961325966851,0.392119148493749,0.038368139873725116,0.14287879074877355,0.17295609076759239,4
frozenset({'Organic Kiwi'}),frozenset({'Bag of Organic Bananas'}),0.0296,0.1878,0.0099,0.3344594594594595,1.7809342889215096,1.0,0.00434112,1.2203614213197969,0.4518723925154263,0.04771084337349398,0.1805706223337349,0.1935875572057681,4
frozenset({'Organic Lacinato (Dinosaur) Kale'}),frozenset({'Bag of Organic Bananas'}),0.0207,0.1878,0.006,0.2898550724637681,1.5434242410211296,1.0,0.0021125400000000004,1.1437102040816327,0.35953231900336985,0.02962962962962963,0.12565263785246014,0.16090197712645277,4
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Bag of Organic Bananas'}),0.0479,0.1878,0.02,0.41753653444676414,2.2233042302809594,1.0,0.011004380000000001,1.3944222222222222,0.577900430627035,0.0927213722763097,0.2828570973242602,0.26201640353861105,4
frozenset({'Organic Large Grade AA Brown Eggs'}),frozenset({'Bag of Organic Bananas'}),0.0146,0.1878,0.0056,0.3835616438356164,2.0423942696252206,1.0,0.00285812,1.3175688888888888,0.5179405027689987,0.028455284552845527,0.24102640216155677,0.2066903000860723,4
frozenset({'Organic Large Green Asparagus'}),frozenset({'Bag of Organic Bananas'}),0.0137,0.1878,0.005,0.36496350364963503,1.9433626392419332,1.0,0.00242714,1.2789816091954023,0.49217073912602655,0.025445292620865142,0.2181279286501293,0.19579378590362476,4
frozenset({'Organic Lemon'}),frozenset({'Bag of Organic Bananas'}),0.0433,0.1878,0.014,0.3233256351039261,1.7216487492221837,1.0,0.00586826,1.2002819112627987,0.4381325688004898,0.06448641179180102,0.16686239239587058,0.19893651297262333,4
frozenset({'Organic Milk'}),frozenset({'Bag of Organic Bananas'}),0.0203,0.1878,0.0064,0.3152709359605912,1.6787589774259382,1.0,0.0025876600000000007,1.1861625899280577,0.412699678473002,0.03173029251363411,0.15694525481481308,0.17467487160116887,4
frozenset({'Organic Navel Orange'}),frozenset({'Bag of Organic Bananas'}),0.0228,0.1878,0.0105,0.4605263157894737,2.4522168039908077,1.0,0.00621816,1.5055414634146342,0.6060230395883283,0.052473763118440785,0.33578714083904665,0.25821842946023205,4
frozenset({'Organic Peeled Whole Baby Carrots'}),frozenset({'Bag of Organic Bananas'}),0.0327,0.1878,0.0095,0.290519877675841,1.5469642048766825,1.0,0.0033589400000000004,1.1447818965517242,0.36552530918944215,0.045023696682464455,0.12647116187618934,0.17055280358765423,4
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Raspberries'}),0.1878,0.0887,0.031,0.1650692225772098,1.8609833435987575,1.0,0.01434214,1.0914677295918367,0.5696253107847264,0.12627291242362526,0.08380250474839218,0.25728094725252826,4
frozenset({'Organic Raspberries'}),frozenset({'Bag of Organic Bananas'}),0.0887,0.1878,0.031,0.34949267192784667,1.8609833435987575,1.0,0.01434214,1.2485639514731368,0.5076809803789695,0.12627291242362526,0.1990798718638841,0.25728094725252826,4
frozenset({'Organic Red Bell Pepper'}),frozenset({'Bag of Organic Bananas'}),0.0335,0.1878,0.0102,0.3044776119402985,1.6212865385532402,1.0,0.0039087,1.167755364806867,0.3964882383372387,0.0483183325438181,0.14365625700603113,0.179395355490916,4
frozenset({'Organic Red Onion'}),frozenset({'Bag of Organic Bananas'}),0.0269,0.1878,0.0072,0.26765799256505574,1.425228927396463,1.0,0.0021481799999999995,1.1090446700507615,0.3066060356934881,0.03469879518072289,0.09832306398061529,0.1529983253560103,4
frozenset({'Organic Reduced Fat 2% Milk'}),frozenset({'Bag of Organic Bananas'}),0.032,0.1878,0.0082,0.25625000000000003,1.3644834930777425,1.0,0.0021904000000000003,1.0920336134453783,0.27595242894577704,0.03875236294896031,0.08427727160797838,0.1499567358892439,4
frozenset({'Organic Roasted Turkey Breast'}),frozenset({'Bag of Organic Bananas'}),0.0205,0.1878,0.0066,0.32195121951219513,1.714330242343957,1.0,0.0027501,1.1978489208633094,0.42540257088495986,0.03272186415468518,0.16517017915808316,0.17854749474012313,4
frozenset({'Organic Romaine Lettuce'}),frozenset({'Bag of Organic Bananas'}),0.0173,0.1878,0.0052,0.30057803468208094,1.6005220164115066,1.0,0.0019510600000000001,1.1612446280991737,0.38180914435112057,0.026013006503251626,0.13885500453346583,0.164133532783,4
frozenset({'Organic Russet Potato'}),frozenset({'Bag of Organic Bananas'}),0.0179,0.1878,0.005,0.2793296089385475,1.4873781093639378,1.0,0.0016383800000000005,1.1270062015503877,0.33364830465329404,0.02491280518186348,0.11269343627006591,0.152976838548081,4
frozenset({'Organic Small Bunch Celery'}),frozenset({'Bag of Organic Bananas'}),0.0368,0.1878,0.0141,0.38315217391304346,2.0402139185998056,1.0,0.00718896,1.3166942731277533,0.5293348413091115,0.0669833729216152,0.2405222530325578,0.22911602305875817,4
frozenset({'Organic Sticks Low Moisture Part Skim Mozzarella String Cheese'}),frozenset({'Bag of Organic Bananas'}),0.0242,0.1878,0.0066,0.2727272727272727,1.4522218995062446,1.0,0.00205524,1.116775,0.3191227710596434,0.03213242453748783,0.10456448255020033,0.15393552134766192,4
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Strawberries'}),0.1878,0.1495,0.0428,0.22790202342917998,1.524428250362408,1.0,0.014723899999999998,1.1015441379310345,0.4235611365922025,0.14533106960950765,0.09218344906429157,0.2570948244236201,4
frozenset({'Organic Strawberries'}),frozenset({'Bag of Organic Bananas'}),0.1495,0.1878,0.0428,0.2862876254180602,1.5244282503624078,1.0,0.014723899999999998,1.1379934395501405,0.4044871900531298,0.14533106960950765,0.1212603120143563,0.2570948244236201,4
frozenset({'Organic Tomato Cluster'}),frozenset({'Bag of Organic Bananas'}),0.0281,0.1878,0.0073,0.2597864768683274,1.3833145733137775,1.0,0.00202282,1.0972509615384616,0.28511022753059606,0.034995206136145734,0.08863146622547081,0.14932880818922228,4
frozenset({'Organic Unsweetened Almond Milk'}),frozenset({'Bag of Organic Bananas'}),0.0292,0.1878,0.0084,0.2876712328767123,1.5317957022189155,1.0,0.0029162399999999996,1.1402038461538462,0.35761375007357704,0.040268456375838924,0.12296384249779896,0.1661998336907523,4
frozenset({'Organic Whole Milk'}),frozenset({'Bag of Organic Bananas'}),0.0713,0.1878,0.0177,0.2482468443197756,1.3218681806164834,1.0,0.00430986,1.0804078358208955,0.26218899025975806,0.07332228666114333,0.0744235955673179,0.17124802279886542,4
frozenset({'Organic Whole Strawberries'}),frozenset({'Bag of Organic Bananas'}),0.0201,0.1878,0.0059,0.2935323383084577,1.5630049963176662,1.0,0.00212522,1.1496633802816902,0.3675954481692183,0.029207920792079206,0.13018017521356526,0.1624743693672214,4
frozenset({'Organic Whole String Cheese'}),frozenset({'Bag of Organic Bananas'}),0.0486,0.1878,0.0134,0.2757201646090535,1.4681584909960252,1.0,0.004272920000000001,1.1213897727272728,0.33516357669294905,0.06008968609865471,0.10824940237509667,0.17353633363573018,4
frozenset({'Organic Yellow Onion'}),frozenset({'Bag of Organic Bananas'}),0.0631,0.1878,0.0184,0.29160063391442154,1.5527190304282297,1.0,0.00654982,1.1465284116331096,0.37994287358402135,0.07913978494623655,0.12780181471856875,0.19478860236722143,4
frozenset({'Organic Zucchini'}),frozenset({'Bag of Organic Bananas'}),0.0511,0.1878,0.0151,0.2954990215264188,1.573477217925553,1.0,0.00550342,1.1528727777777779,0.38409200196253734,0.0674709562109026,0.1326016024703507,0.1879518536812073,4
frozenset({'Original Hummus'}),frozenset({'Bag of Organic Bananas'}),0.0418,0.1878,0.0096,0.22966507177033493,1.2229237048473638,1.0,0.00174996,1.0543465838509316,0.19023951158422042,0.04363636363636363,0.051545274280146436,0.14039164131647736,4
frozenset({'Red Peppers'}),frozenset({'Bag of Organic Bananas'}),0.0251,0.1878,0.005,0.199203187250996,1.0607198469169117,1.0,0.0002862200000000002,1.0142398009950249,0.05871781721202179,0.02405002405002405,0.014039875955424785,0.11291362770430524,4
frozenset({'Seedless Red Grapes'}),frozenset({'Bag of Organic Bananas'}),0.0359,0.1878,0.0079,0.2200557103064067,1.171755645934008,1.0,0.0011579800000000003,1.0413564285714285,0.15203790772268755,0.0366079703429101,0.03971399939227616,0.1310608689977188,4
frozenset({'Shredded Parmesan'}),frozenset({'Bag of Organic Bananas'}),0.0212,0.1878,0.0052,0.24528301886792453,1.3060863624490124,1.0,0.00121864,1.076165,0.23942975700229482,0.025515210991167814,0.07077446302379282,0.1364860248759218,4
frozenset({'Sparkling Water Grapefruit'}),frozenset({'Bag of Organic Bananas'}),0.037,0.1878,0.0072,0.1945945945945946,1.0361799499179691,1.0,0.0002514000000000006,1.0084362416107384,0.03625822083766018,0.03308823529411765,0.0083656668241746,0.11646662637077973,4
frozenset({'Spring Water'}),frozenset({'Bag of Organic Bananas'}),0.0182,0.1878,0.0057,0.3131868131868132,1.667661412070358,1.0,0.00228204,1.1825632000000001,0.4077794812964372,0.02845731402895657,0.15437923317755872,0.17176912544324685,4
frozenset({'Uncured Genoa Salami'}),frozenset({'Bag of Organic Bananas'}),0.0247,0.1878,0.0068,0.27530364372469635,1.465940594913186,1.0,0.0021613399999999994,1.120745251396648,0.32589369183539296,0.03305785123966942,0.10773657193387878,0.15575618820952603,4
frozenset({'Unsweetened Almondmilk'}),frozenset({'Bag of Organic Bananas'}),0.0236,0.1878,0.0056,0.23728813559322035,1.2635150990054331,1.0,0.0011679200000000002,1.0648844444444445,0.21359805700239953,0.027210884353741496,0.060930972165994024,0.1335535459648743,4
frozenset({'Whipped Cream Cheese'}),frozenset({'Bag of Organic Bananas'}),0.0234,0.1878,0.0056,0.2393162393162393,1.2743143733559068,1.0,0.00120548,1.0677235955056181,0.22042216436031714,0.027237354085603113,0.06342802181265612,0.13456759782638375,4
frozenset({'Bartlett Pears'}),frozenset({'Banana'}),0.0129,0.2041,0.0053,0.4108527131782946,2.0129971248324083,1.0,0.00266711,1.3509355263157896,0.5098047835951701,0.025035427491733587,0.25977222412149087,0.21841018804431633,4
frozenset({'Blueberries'}),frozenset({'Banana'}),0.0192,0.2041,0.0083,0.4322916666666667,2.118038543197779,1.0,0.00438128,1.401952293577982,0.5381984708818963,0.0386046511627907,0.28670896678812247,0.236479003348032,4
frozenset({'Broccoli Crown'}),frozenset({'Banana'}),0.0147,0.2041,0.0063,0.4285714285714286,2.099811017008469,1.0,0.0032997300000000003,1.3928250000000002,0.5315809059846409,0.029647058823529412,0.28203471362159643,0.22971932526072655,4
frozenset({'Cantaloupe'}),frozenset({'Banana'}),0.0188,0.2041,0.005,0.26595744680851063,1.3030742126825607,1.0,0.00116292,1.0842695652173913,0.23704035874439464,0.02294630564479119,0.0777201241468911,0.1452276210034714,4
frozenset({'Carrots'}),frozenset({'Banana'}),0.0351,0.2041,0.0081,0.23076923076923075,1.130667470696868,1.0,0.0009360899999999997,1.03467,0.11977061526237602,0.03504976200778884,0.03350826833676435,0.1352278294953454,4
"frozenset({'Clementines, Bag'})",frozenset({'Banana'}),0.0208,0.2041,0.0075,0.3605769230769231,1.7666679229638562,1.0,0.00325472,1.2447157894736844,0.44318082788671026,0.03449862005519779,0.19660374805493536,0.19866180793728563,4
frozenset({'Cucumber Kirby'}),frozenset({'Banana'}),0.0349,0.2041,0.0165,0.47277936962750716,2.3164104342357037,1.0,0.00937691,1.5096146739130434,0.5888483843721642,0.07415730337078653,0.33757930597751873,0.27681104689116665,4
frozenset({'Extra Virgin Olive Oil'}),frozenset({'Banana'}),0.027,0.2041,0.0069,0.25555555555555554,1.2521095323643092,1.0,0.0013892999999999996,1.0691194029850746,0.2069350730595647,0.03077609277430865,0.0646507796903575,0.14468125646469596,4
frozenset({'Fresh Cauliflower'}),frozenset({'Banana'}),0.0347,0.2041,0.0094,0.27089337175792505,1.3272580683876778,1.0,0.0023177299999999996,1.091609881422925,0.2554304581752778,0.040976460331299036,0.0839218139941262,0.15847461336548874,4
frozenset({'Granny Smith Apples'}),frozenset({'Banana'}),0.0148,0.2041,0.006,0.4054054054054054,1.986307718791795,1.0,0.00297932,1.338559090909091,0.5040127216132089,0.028182245185533115,0.25292801282247185,0.21740137982176197,4
frozenset({'Grape White/Green Seedless'}),frozenset({'Banana'}),0.0171,0.2041,0.0062,0.36257309941520466,1.776448306786892,1.0,0.0027098899999999995,1.24861376146789,0.44468311349889555,0.02883720930232558,0.1991118223585936,0.19647518273063025,4
